NUMBER,MAG_APER,MAGERR_APER,MAG_AUTO,MAGERR_AUTO,MAG_BEST,MAGERR_BEST,KRON_RADIUS,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,ISOAREAF_IMAGE,ALPHAPEAK_J2000,DELTAPEAK_J2000,X_IMAGE,Y_IMAGE,FWHM_IMAGE,FWHM_WORLD,ELONGATION,ELLIPTICITY,CLASS_STAR,FLUX_RADIUS,FILE_NAME,CLASS_OBJECT
4748,-12.2850,0.0045,-12.7551,0.0063,-12.7551,0.0063,3.50,4376.725,147.3241,87,100,148.9449657,+69.2985336,1521.095,3618.843,3.29,0.0001707908,1.050,0.048,0.98,1.965,dataset\i23.cat,None
4805,-12.2819,0.0046,-12.7302,0.0063,-12.7302,0.0063,3.50,4395.954,147.3241,86,94,148.9003850,+69.3103011,1824.031,3845.559,3.30,0.0001714707,1.037,0.036,0.98,1.930,dataset\i23.cat,None
4860,-12.2815,0.0046,-14.9133,0.0036,-14.9133,0.0036,3.90,4385.733,147.3241,1051,1124,149.0585693,+69.3104864,747.767,3848.676,14.39,0.0007477103,1.386,0.278,0.03,9.728,dataset\i23.cat,gx_r
2336,-12.2672,0.0046,-12.7161,0.0063,-12.7161,0.0063,3.50,4295.465,147.3241,87,104,149.1297066,+69.1455956,258.415,674.521,3.31,0.0001720868,1.040,0.038,0.98,1.927,dataset\i23.cat,gc
459,-12.2548,0.0047,-14.1043,0.0055,-14.0949,0.0064,3.71,5393.445,147.3241,582,634,148.9918556,+69.1185745,1202.370,154.562,6.39,0.0003317164,1.471,0.320,0.03,6.147,dataset\i23.cat,None
1699,-12.2545,0.0047,-12.6997,0.0065,-12.6997,0.0065,3.50,5117.288,147.3241,84,91,148.9782785,+69.1349332,1296.317,469.219,3.30,0.0001712171,1.087,0.080,0.98,1.925,dataset\i23.cat,None
973,-12.2541,0.0047,-13.2699,0.0069,-13.2557,0.0077,3.50,6544.65,147.3241,225,230,148.9074540,+69.1248287,1782.196,274.863,3.41,0.0001769325,1.369,0.270,0.92,3.408,dataset\i23.cat,None
3975,-12.2401,0.0047,-13.1185,0.0083,-13.1088,0.0087,3.90,4681.17,147.3241,192,216,148.9172008,+69.1965108,1712.865,1654.964,4.70,0.0002440199,1.243,0.195,0.91,2.787,dataset\i23.cat,None
509,-12.2312,0.0047,-12.6993,0.0066,-12.6993,0.0066,3.50,6005.97,147.3241,91,93,148.9484351,+69.1172136,1501.351,128.130,3.31,0.0001717407,1.106,0.096,0.98,1.964,dataset\i23.cat,None
1888,-12.2306,0.0047,-13.9901,0.0045,-13.8581,0.0051,3.69,4965.913,147.3241,314,338,149.0094849,+69.1443375,1080.924,649.847,11.49,0.0005967136,1.284,0.221,0.03,5.061,dataset\i23.cat,fo
2817,-12.2288,0.0047,-13.2577,0.0073,-13.2394,0.0078,4.12,4669.489,147.3241,207,228,149.0342990,+69.1563860,911.641,883.664,6.96,0.0003613452,1.751,0.429,0.91,3.142,dataset\i23.cat,None
2652,-12.2275,0.0047,-12.7904,0.0071,-12.7904,0.0071,3.50,4942.905,147.3241,125,134,148.9661390,+69.1520185,1378.504,797.865,3.40,0.0001764521,1.332,0.249,0.98,2.095,dataset\i23.cat,None
1043,-12.2272,0.0048,-13.9183,0.0051,-13.8679,0.0057,3.61,4900.886,147.3241,363,393,149.0641518,+69.1266183,708.533,308.237,8.75,0.0004546577,1.333,0.250,0.03,4.592,dataset\i23.cat,None
355,-12.2155,0.0048,-13.4859,0.0062,-13.3226,0.0069,3.92,5084.2,147.3241,213,224,149.0574258,+69.1168556,752.474,120.839,5.85,0.0003040668,2.183,0.542,0.37,4.157,dataset\i23.cat,None
4540,-12.1894,0.0049,-12.6549,0.0068,-12.6549,0.0068,3.50,4325.758,147.3241,84,94,148.9924635,+69.2548120,1197.925,2777.021,3.28,0.0001703223,1.006,0.006,0.98,1.972,dataset\i23.cat,None
1764,-12.1880,0.0049,-12.9284,0.0068,-12.9148,0.0075,3.50,5367.803,147.3241,124,133,148.9566928,+69.1361223,1443.877,491.908,3.59,0.0001863582,1.456,0.313,0.97,2.480,dataset\i23.cat,None
3679,-12.1629,0.0050,-12.8655,0.0064,-12.8655,0.0064,3.50,4257.333,147.3241,102,115,149.1480228,+69.1815243,133.652,1367.214,4.36,0.0002265786,1.216,0.178,0.93,2.407,dataset\i23.cat,gx_r
265,-12.1567,0.0050,-12.9205,0.0066,-12.9205,0.0066,3.50,4601.696,147.3241,134,143,149.1062258,+69.1140310,417.475,66.779,4.13,0.0002147431,1.086,0.079,0.93,2.531,dataset\i23.cat,None
615,-12.1540,0.0050,-12.7770,0.0078,-12.7770,0.0078,3.52,5686.154,147.3241,128,178,148.9673725,+69.1196606,1370.820,174.708,3.78,0.0001962215,1.201,0.167,0.98,2.250,dataset\i23.cat,None
4225,-12.1519,0.0050,-13.1371,0.0069,-13.1371,0.0069,3.90,4286.188,147.3241,187,199,149.0513277,+69.2092574,795.582,1899.326,4.46,0.0002315356,1.176,0.150,0.49,3.017,dataset\i23.cat,fo
4420,-12.1321,0.0051,-12.5899,0.0071,-12.5899,0.0071,3.50,4271.371,147.3241,87,93,149.0800773,+69.2313228,599.945,2324.818,3.28,0.0001706316,1.016,0.016,0.98,1.946,dataset\i23.cat,None
4066,-12.1244,0.0051,-12.5755,0.0071,-12.5755,0.0071,3.50,4260.293,147.3241,83,88,149.1134648,+69.1981169,371.522,1686.020,3.33,0.0001728594,1.018,0.018,0.98,1.946,dataset\i23.cat,gc
4872,-12.1149,0.0052,-12.5744,0.0071,-12.5744,0.0071,3.56,4362.351,147.3241,80,85,149.0947413,+69.3122907,502.166,3883.659,3.36,0.0001747768,1.023,0.023,0.98,1.960,dataset\i23.cat,None
358,-12.0901,0.0053,-12.0929,0.0056,-12.0929,0.0056,3.50,6126.242,147.3241,11,18,148.9499009,+69.1141497,1490.772,68.868,0.89,4.599588e-05,1.020,0.019,0.86,0.581,dataset\i23.cat,None
977,-12.0857,0.0053,-12.9347,0.0076,-12.8711,0.0089,3.50,6545.44,147.3241,142,156,148.9092048,+69.1244661,1769.776,267.860,3.95,0.0002053192,1.606,0.377,0.92,2.741,dataset\i23.cat,None
932,-12.0820,0.0053,-13.6801,0.0056,-13.6116,0.0061,3.66,6348.82,147.3241,283,293,148.9143050,+69.1247807,1735.276,272.905,8.66,0.0004496197,1.310,0.237,0.07,4.948,dataset\i23.cat,None
3423,-12.0719,0.0053,-12.8833,0.0068,-12.8833,0.0068,3.50,4852.264,147.3241,136,159,148.9050378,+69.1717804,1796.419,1178.635,5.91,0.0003068802,1.319,0.242,0.93,2.611,dataset\i23.cat,None
4361,-12.0586,0.0054,-12.6525,0.0077,-12.5711,0.0089,3.77,4449.865,147.3241,92,99,148.8930700,+69.2234526,1877.272,2173.568,3.57,0.0001854086,1.082,0.076,0.98,2.171,dataset\i23.cat,None
1860,-12.0507,0.0054,-12.6277,0.0081,-12.6277,0.0081,3.91,4879.007,147.3241,96,103,149.0440511,+69.1374785,844.768,517.596,3.56,0.0001851217,1.034,0.033,0.98,2.131,dataset\i23.cat,None
3335,-12.0490,0.0054,-12.5280,0.0078,-12.5280,0.0078,3.57,4873.867,147.3241,89,95,148.9182000,+69.1682042,1707.027,1109.440,3.41,0.0001770683,1.106,0.096,0.98,1.984,dataset\i23.cat,None
4508,-12.0461,0.0054,-12.4889,0.0075,-12.4889,0.0075,3.50,4319.179,147.3241,77,82,148.9882195,+69.2471244,1226.708,2629.066,3.35,0.0001737716,1.030,0.029,0.98,1.934,dataset\i23.cat,gc
4351,-12.0360,0.0054,-12.3158,0.0078,-12.3158,0.0078,3.50,4494.765,147.3241,51,60,148.8803473,+69.2207945,1963.900,2123.136,3.15,0.0001637443,1.025,0.025,0.98,1.654,dataset\i23.cat,None
685,-12.0351,0.0055,-12.7157,0.0085,-12.7723,0.0103,3.50,5385.594,147.3241,144,161,148.9912717,+69.1196652,1207.463,174.083,3.71,0.0001925462,1.251,0.201,0.91,2.341,dataset\i23.cat,None
4743,-12.0330,0.0055,-12.4989,0.0076,-12.4989,0.0076,3.50,4343.57,147.3241,81,88,149.1052629,+69.2974305,430.198,3597.656,3.29,0.0001709811,1.044,0.042,0.98,1.950,dataset\i23.cat,None
3108,-12.0300,0.0055,-12.5082,0.0083,-12.5082,0.0083,3.85,4899.131,147.3241,83,100,148.9763388,+69.1619413,1309.624,989.163,3.41,0.000177103,1.159,0.137,0.98,1.977,dataset\i23.cat,None
885,-12.0289,0.0055,-13.4879,0.0065,-13.5264,0.0071,3.50,6474.972,147.3241,296,311,148.9135792,+69.1241051,1739.913,259.946,7.56,0.0003925814,1.610,0.379,0.05,4.211,dataset\i23.cat,None
1312,-12.0178,0.0056,-12.6879,0.0087,-12.6879,0.0087,3.52,4722.843,147.3241,133,168,149.0679496,+69.1296295,680.557,367.159,3.80,0.0001975649,1.288,0.224,0.96,2.326,dataset\i23.cat,None
3768,-12.0135,0.0056,-13.5835,0.0066,-13.5857,0.0077,3.93,4745.209,147.3241,334,374,148.9149026,+69.1871604,1729.031,1474.587,7.02,0.0003648088,1.597,0.374,0.03,4.591,dataset\i23.cat,fo
4643,-12.0070,0.0056,-12.4512,0.0079,-12.4512,0.0079,3.50,4307.539,147.3241,77,86,149.1318859,+69.2763265,247.797,3192.024,3.32,0.0001724138,1.047,0.045,0.98,1.928,dataset\i23.cat,None
3050,-11.9990,0.0056,-12.8407,0.0081,-12.8407,0.0081,3.50,4617.711,147.3241,152,167,149.0277338,+69.1612690,956.974,977.311,5.42,0.0002814905,1.567,0.362,0.93,2.664,dataset\i23.cat,None
4671,-11.9937,0.0057,-12.4464,0.0079,-12.4464,0.0079,3.50,4362.316,147.3241,77,85,148.9771701,+69.2819742,1301.781,3300.274,3.30,0.0001714279,1.066,0.061,0.98,1.943,dataset\i23.cat,None
750,-11.9876,0.0057,-13.2473,0.0071,-13.2245,0.0080,3.50,6794.877,147.3241,220,231,148.9137362,+69.1216121,1740.061,213.983,5.21,0.0002704445,1.595,0.373,0.36,3.894,dataset\i23.cat,None
368,-11.9665,0.0058,-13.2783,0.0088,-13.1449,0.0089,4.38,5078.519,147.3241,223,233,149.0549494,+69.1171679,769.863,125.795,5.80,0.0003012,2.193,0.544,0.92,4.606,dataset\i23.cat,None
955,-11.9661,0.0058,-12.4763,0.0084,-12.4936,0.0098,3.64,4903.905,147.3241,87,100,149.0689541,+69.1235004,673.834,248.502,3.31,0.0001718075,1.082,0.075,0.98,2.026,dataset\i23.cat,None
3418,-11.9343,0.0059,-12.3602,0.0082,-12.3602,0.0082,3.50,4321.449,147.3241,71,76,149.0788661,+69.1711771,606.757,1167.141,3.26,0.0001691026,1.061,0.058,0.98,1.901,dataset\i23.cat,None
1626,-11.9110,0.0060,-12.5406,0.0092,-12.5406,0.0092,3.50,5632.678,147.3241,120,148,148.9275309,+69.1347081,1643.997,465.054,3.49,0.0001813324,1.532,0.347,0.97,2.279,dataset\i23.cat,None
4504,-11.9042,0.0061,-12.3810,0.0089,-12.3810,0.0089,3.72,4369.069,147.3241,78,86,148.9076034,+69.2461597,1776.962,2610.448,3.31,0.0001718599,1.082,0.076,0.98,1.978,dataset\i23.cat,None
4214,-11.9010,0.0061,-12.3445,0.0084,-12.3445,0.0084,3.50,4488.515,147.3241,72,77,148.9300296,+69.2072688,1625.090,1861.877,3.29,0.0001708036,1.036,0.035,0.98,1.929,dataset\i23.cat,gc
753,-11.8913,0.0061,-12.3505,0.0093,-12.3505,0.0093,3.50,5038.523,147.3241,83,91,149.0492734,+69.1210647,809.482,201.390,3.67,0.0001907246,1.297,0.229,0.97,1.953,dataset\i23.cat,None
2615,-11.8800,0.0062,-12.5952,0.0093,-12.5952,0.0093,3.66,4788.068,147.3241,115,132,149.0303534,+69.1513483,939.449,785.783,4.33,0.0002251185,1.342,0.255,0.97,2.423,dataset\i23.cat,None
4855,-11.8793,0.0062,-12.3362,0.0087,-12.3362,0.0087,3.62,4377.263,147.3241,69,79,149.0256457,+69.3216592,972.485,4063.518,3.31,0.0001717993,1.008,0.008,0.98,1.916,dataset\i23.cat,None
3995,-11.8485,0.0063,-12.5214,0.0110,-12.5214,0.0110,4.84,4702.501,147.3241,89,100,148.8889791,+69.1959736,1906.303,1644.270,3.64,0.0001889358,1.309,0.236,0.98,2.309,dataset\i23.cat,None
4574,-11.8407,0.0064,-13.8270,0.0059,-13.8270,0.0059,3.73,4346.857,147.3241,447,475,148.9723600,+69.2628073,1334.576,2930.793,8.47,0.0004400458,1.168,0.144,0.03,5.961,dataset\i23.cat,fo
2156,-11.8398,0.0064,-13.3687,0.0098,-13.2264,0.0100,4.49,5834.966,147.3241,276,296,148.8902927,+69.1440869,1898.808,647.549,6.93,0.0003601944,1.636,0.389,0.10,5.124,dataset\i23.cat,None
536,-11.8363,0.0064,-12.2595,0.0091,-12.2595,0.0091,3.50,7304.639,147.3241,71,78,148.8846125,+69.1174379,1938.906,133.430,3.27,0.0001698853,1.079,0.073,0.98,1.885,dataset\i23.cat,None
1993,-11.8300,0.0064,-12.5267,0.0092,-12.5600,0.0105,3.50,4943.504,147.3241,112,121,149.0277179,+69.1396103,956.792,559.018,3.77,0.0001956856,1.227,0.185,0.95,2.401,dataset\i23.cat,None
1453,-11.8160,0.0065,-12.2099,0.0093,-12.2099,0.0093,3.50,4859.807,147.3241,61,67,149.0584754,+69.1307231,745.451,387.414,3.34,0.0001737197,1.016,0.016,0.98,1.848,dataset\i23.cat,None
2353,-11.8039,0.0065,-12.5768,0.0095,-12.5768,0.0095,3.69,4965.879,147.3241,123,134,148.9883283,+69.1464654,1226.806,690.716,3.58,0.0001860647,1.161,0.138,0.94,2.560,dataset\i23.cat,None
2343,-11.8009,0.0066,-13.2882,0.0074,-13.2882,0.0074,3.50,4957.261,147.3241,308,348,148.9995618,+69.1486481,1149.871,733.210,6.35,0.0003300587,1.064,0.060,0.03,4.254,dataset\i23.cat,gx_r
3431,-11.7954,0.0066,-13.6686,0.0063,-13.6686,0.0063,3.87,4777.783,147.3241,355,436,148.9713538,+69.1731072,1342.640,1204.599,9.10,0.0004724808,1.282,0.220,0.03,5.128,dataset\i23.cat,gx_r
4365,-11.7774,0.0067,-12.2880,0.0094,-12.2070,0.0097,3.85,4450.572,147.3241,58,63,148.8932181,+69.2231411,1875.638,2168.443,3.74,0.0001944905,1.074,0.069,0.98,2.031,dataset\i23.cat,None
3809,-11.7703,0.0067,-12.5108,0.0108,-12.5108,0.0108,3.58,4742.577,147.3241,129,144,148.9125611,+69.1877304,1745.471,1485.499,4.24,0.0002200473,1.840,0.457,0.93,2.467,dataset\i23.cat,None
946,-11.7618,0.0068,-12.5618,0.0116,-12.5890,0.0127,3.74,4932.812,147.3241,144,156,149.0670587,+69.1232413,687.281,243.766,3.45,0.0001791519,2.318,0.569,0.91,2.628,dataset\i23.cat,None
4234,-11.7522,0.0068,-12.9110,0.0104,-12.9110,0.0104,4.50,4598.591,147.3241,177,197,148.8874345,+69.2103598,1915.521,1923.405,6.29,0.0003268131,1.595,0.373,0.91,3.479,dataset\i23.cat,None
1737,-11.7378,0.0069,-12.4339,0.0094,-12.4339,0.0094,3.74,4977.666,147.3241,90,97,149.0325274,+69.1354547,923.936,478.454,4.72,0.0002449592,1.283,0.221,0.98,2.401,dataset\i23.cat,None
4698,-11.7357,0.0069,-14.2056,0.0053,-14.2056,0.0053,3.66,4383.772,147.3241,721,754,148.9035699,+69.2907736,1802.651,3470.428,12.53,0.0006506999,1.372,0.271,0.03,7.960,dataset\i23.cat,gx_r
4326,-11.7270,0.0070,-12.4131,0.0102,-12.4131,0.0102,3.74,4432.546,147.3241,98,108,148.9179875,+69.2175468,1707.347,2059.979,4.16,0.0002159456,1.218,0.179,0.96,2.387,dataset\i23.cat,None
4804,-11.7167,0.0070,-12.1454,0.0098,-12.1454,0.0098,3.50,4381.916,147.3241,67,72,148.9318885,+69.3384180,1609.131,4386.958,3.33,0.0001727768,1.042,0.040,0.98,1.921,dataset\i23.cat,None
911,-11.6976,0.0071,-13.0860,0.0110,-13.0743,0.0126,3.89,6883.815,147.3241,266,300,148.8908416,+69.1240387,1895.285,260.315,4.85,0.0002516901,1.997,0.499,0.88,4.850,dataset\i23.cat,None
982,-11.6970,0.0071,-13.1605,0.0118,-12.9714,0.0125,5.00,5032.14,147.3241,233,260,149.0500095,+69.1253235,805.349,282.841,6.32,0.0003280501,1.534,0.348,0.87,5.275,dataset\i23.cat,None
3856,-11.6969,0.0071,-13.5251,0.0062,-13.5251,0.0062,3.50,4269.292,147.3241,311,327,149.0995417,+69.1909049,465.913,1547.002,9.14,0.0004747118,1.283,0.221,0.03,4.842,dataset\i23.cat,fo
2195,-11.6933,0.0071,-12.8833,0.0088,-12.9101,0.0099,3.50,4965.646,147.3241,181,188,149.0116733,+69.1439220,1067.794,642.331,5.42,0.0002816115,1.030,0.029,0.04,3.425,dataset\i23.cat,None
684,-11.6918,0.0071,-13.9227,0.0062,-13.9227,0.0062,4.14,4429.963,147.3241,469,541,149.1218609,+69.1232150,311.757,242.830,14.46,0.000751288,2.262,0.558,0.03,6.674,dataset\i23.cat,gx_e
2051,-11.6807,0.0072,-12.1394,0.0104,-12.1968,0.0126,3.62,4941.302,147.3241,66,88,149.0265514,+69.1401817,965.309,570.130,3.31,0.0001719088,1.082,0.076,0.97,1.946,dataset\i23.cat,None
4223,-11.6666,0.0073,-12.1216,0.0102,-12.1216,0.0102,3.50,4282.562,147.3241,68,72,149.0563011,+69.2084251,762.363,1883.619,3.31,0.0001718871,1.029,0.028,0.97,1.929,dataset\i23.cat,gc
4886,-11.6619,0.0073,-12.0994,0.0102,-12.0994,0.0102,3.50,4388.778,147.3241,63,70,149.0068230,+69.3017667,1099.672,3681.188,3.34,0.0001735088,1.031,0.030,0.98,1.925,dataset\i23.cat,None
2187,-11.6480,0.0074,-12.2066,0.0121,-12.2066,0.0121,4.37,4853.729,147.3241,73,98,149.0382236,+69.1427254,884.832,619.187,3.32,0.0001723293,1.233,0.189,0.98,2.104,dataset\i23.cat,None
1734,-11.6438,0.0074,-12.0389,0.0105,-12.0389,0.0105,3.50,4702.547,147.3241,64,92,149.0584916,+69.1383062,746.323,533.958,3.23,0.0001679613,1.042,0.041,0.97,1.846,dataset\i23.cat,None
4900,-11.6432,0.0074,-12.1489,0.0114,-12.1489,0.0114,4.01,4372.387,147.3241,68,75,148.9931204,+69.3434216,1192.880,4482.546,3.30,0.0001712925,1.020,0.019,0.98,2.005,dataset\i23.cat,None
1842,-11.6388,0.0074,-12.9019,0.0084,-12.7472,0.0104,3.50,5807.032,147.3241,147,157,148.9101649,+69.1373996,1763.329,517.083,4.96,0.0002574834,1.585,0.369,0.10,3.782,dataset\i23.cat,None
2204,-11.6287,0.0075,-12.1018,0.0108,-12.1018,0.0108,3.66,4635.788,147.3241,67,71,149.0579180,+69.1429290,749.658,623.127,3.33,0.0001727858,1.123,0.109,0.97,1.969,dataset\i23.cat,None
4904,-11.6279,0.0075,-12.2358,0.0121,-12.2358,0.0121,4.12,4390.33,147.3241,90,96,148.9040318,+69.3160168,1799.469,3956.184,3.69,0.0001916977,1.194,0.163,0.97,2.203,dataset\i23.cat,None
2914,-11.6189,0.0076,-12.2820,0.0120,-12.2434,0.0145,3.92,4648.5,147.3241,94,110,149.0340082,+69.1575287,914.173,904.112,3.31,0.0001717561,1.450,0.310,0.98,2.310,dataset\i23.cat,None
3235,-11.6176,0.0076,-12.4891,0.0118,-12.4152,0.0133,4.07,4854.987,147.3241,120,128,148.9769159,+69.1663044,1305.267,1072.997,3.66,0.0001899473,1.336,0.251,0.91,2.818,dataset\i23.cat,None
1768,-11.6102,0.0076,-12.5919,0.0092,-12.5931,0.0097,3.50,5389.874,147.3241,111,114,148.9562563,+69.1357586,1445.347,485.212,6.93,0.0003597421,2.088,0.521,0.14,2.893,dataset\i23.cat,None
434,-11.6001,0.0077,-12.4850,0.0098,-12.3405,0.0117,3.56,5087.442,147.3241,97,99,149.0566967,+69.1165961,757.649,116.001,4.03,0.0002095214,1.386,0.279,0.89,2.815,dataset\i23.cat,None
4630,-11.5951,0.0077,-14.5939,0.0035,-14.5939,0.0035,3.50,4365.403,147.3241,685,706,148.9441563,+69.2754200,1531.765,3175.053,21.27,0.001104977,1.367,0.268,0.03,7.463,dataset\i23.cat,fo
2177,-11.5949,0.0077,-12.0385,0.0109,-12.0721,0.0121,3.50,5644.911,147.3241,64,69,148.9066401,+69.1424875,1786.682,614.648,3.72,0.0001930065,1.349,0.259,0.97,1.939,dataset\i23.cat,None
1835,-11.5919,0.0077,-12.2065,0.0104,-12.1524,0.0123,3.50,5832.339,147.3241,76,80,148.9092906,+69.1372433,1769.198,514.118,3.50,0.0001818347,1.468,0.319,0.98,2.232,dataset\i23.cat,None
3086,-11.5826,0.0078,-12.2527,0.0125,-12.2244,0.0130,4.23,4834.849,147.3241,87,95,148.9902100,+69.1617359,1214.227,985.122,3.96,0.0002055791,1.095,0.087,0.98,2.342,dataset\i23.cat,None
2653,-11.5812,0.0078,-12.2934,0.0129,-12.2934,0.0129,4.22,4826.97,147.3241,103,142,149.0182407,+69.1521802,1021.917,801.683,3.45,0.0001793422,1.402,0.287,0.95,2.402,dataset\i23.cat,None
2161,-11.5766,0.0078,-12.1736,0.0116,-12.1736,0.0116,3.80,4945.211,147.3241,85,97,149.0191131,+69.1424156,1016.434,612.706,4.25,0.0002209715,1.323,0.244,0.98,2.190,dataset\i23.cat,None
3623,-11.5751,0.0078,-11.9759,0.0110,-11.9759,0.0110,3.50,4734.262,147.3241,57,73,148.9657914,+69.1784037,1380.811,1305.690,3.25,0.0001690377,1.048,0.046,0.97,1.858,dataset\i23.cat,None
3940,-11.5678,0.0079,-12.6783,0.0140,-12.5864,0.0139,4.89,4724.984,147.3241,152,170,148.9017142,+69.1935410,1818.676,1597.513,5.23,0.0002715542,1.894,0.472,0.89,3.447,dataset\i23.cat,None
3971,-11.5585,0.0079,-12.4548,0.0132,-12.3794,0.0158,4.95,4682.617,147.3241,103,145,148.9223263,+69.1947995,1678.244,1621.922,3.61,0.0001874683,1.214,0.176,0.96,2.884,dataset\i23.cat,None
2934,-11.5561,0.0079,-12.2383,0.0113,-12.2383,0.0113,3.50,5084.983,147.3241,95,103,148.9118198,+69.1581763,1750.640,915.947,4.64,0.0002411243,1.223,0.183,0.97,2.384,dataset\i23.cat,None
1175,-11.5460,0.0080,-12.0053,0.0115,-12.0053,0.0115,3.50,4996.374,147.3241,63,72,149.0554049,+69.1263610,767.303,304.163,3.59,0.0001862397,1.198,0.166,0.97,1.954,dataset\i23.cat,None
2586,-11.5379,0.0080,-11.9725,0.0116,-11.9725,0.0116,3.50,4951.954,147.3241,64,71,148.9981018,+69.1500503,1160.267,759.263,3.50,0.0001820425,1.078,0.072,0.97,1.911,dataset\i23.cat,None
3922,-11.5367,0.0080,-13.4480,0.0082,-13.4385,0.0079,4.51,4725.926,147.3241,284,310,148.9034678,+69.1937499,1808.301,1604.299,10.96,0.0005692115,1.953,0.488,0.04,5.117,dataset\i23.cat,None
839,-11.5300,0.0081,-12.0172,0.0110,-11.9860,0.0117,3.50,5024.329,147.3241,56,58,149.0618071,+69.1212692,722.751,205.505,3.57,0.0001852023,1.059,0.055,0.98,1.991,dataset\i23.cat,None
3227,-11.5240,0.0082,-12.0349,0.0132,-12.0349,0.0132,3.94,4886.293,147.3241,69,77,148.9360295,+69.1649927,1584.450,1047.451,3.70,0.0001920126,1.280,0.219,0.98,2.038,dataset\i23.cat,None
2466,-11.5194,0.0082,-11.8658,0.0118,-11.8658,0.0118,3.50,5679.666,147.3241,51,59,148.8911502,+69.1473078,1893.035,707.937,3.18,0.000165033,1.068,0.064,0.97,1.770,dataset\i23.cat,None
192,-11.5177,0.0082,-12.7922,0.0118,-12.9004,0.0138,3.50,7281.763,147.3241,217,258,148.9095577,+69.1113777,1767.701,15.823,4.21,0.0002187312,1.375,0.273,0.62,4.142,dataset\i23.cat,None
4373,-11.5155,0.0082,-12.6908,0.0093,-12.6908,0.0093,3.51,4301.604,147.3241,152,163,149.0176767,+69.2252073,1025.680,2206.885,5.74,0.0002983328,1.147,0.128,0.03,3.375,dataset\i23.cat,gx_r
3413,-11.5126,0.0082,-12.1388,0.0131,-12.1388,0.0131,3.84,4719.903,147.3241,85,94,148.9890322,+69.1709809,1221.626,1162.459,4.42,0.0002294506,1.102,0.093,0.98,2.242,dataset\i23.cat,None
347,-11.5113,0.0082,-11.8882,0.0195,-11.8882,0.0195,3.50,7163.267,147.3241,101,141,148.9002143,+69.1153712,1831.728,93.298,3.62,0.0001880372,2.227,0.551,0.94,1.869,dataset\i23.cat,None
3757,-11.5113,0.0082,-13.3115,0.0101,-13.3115,0.0101,4.48,4314.97,147.3241,326,362,149.0574254,+69.1863505,753.796,1458.467,5.71,0.0002967956,1.261,0.207,0.03,6.055,dataset\i23.cat,fo
3225,-11.5038,0.0083,-12.0574,0.0124,-12.0574,0.0124,3.50,4776.47,147.3241,79,121,148.9915208,+69.1652160,1204.418,1051.795,3.36,0.0001743506,1.490,0.329,0.98,2.081,dataset\i23.cat,None
2595,-11.5005,0.0083,-12.1959,0.0137,-12.1959,0.0137,4.07,4791.304,147.3241,101,107,149.0316661,+69.1505172,930.826,768.885,3.79,0.0001970802,1.171,0.146,0.94,2.385,dataset\i23.cat,None
208,-11.4990,0.0083,-12.1306,0.0127,-12.1984,0.0137,3.50,5118.739,147.3241,88,97,149.0706747,+69.1129562,661.602,46.082,3.73,0.000193526,1.477,0.323,0.95,2.265,dataset\i23.cat,None
205,-11.4968,0.0083,-13.6886,0.0124,-13.4208,0.0125,4.86,5101.035,147.3241,415,469,149.0542177,+69.1155580,775.103,98.361,8.27,0.0004293701,1.334,0.250,0.85,10.947,dataset\i23.cat,None
4789,-11.4956,0.0083,-12.7035,0.0115,-12.7035,0.0115,4.22,4366.32,147.3241,167,178,149.0958403,+69.3302615,495.328,4230.230,4.79,0.0002487913,1.231,0.188,0.09,3.676,dataset\i23.cat,fo
2888,-11.4889,0.0084,-12.0912,0.0125,-12.0912,0.0125,3.73,4641.491,147.3241,79,103,149.0383861,+69.1562815,884.016,879.680,3.51,0.0001823381,1.405,0.288,0.98,2.207,dataset\i23.cat,None
3344,-11.4869,0.0084,-12.1801,0.0115,-12.0471,0.0119,3.89,4838.873,147.3241,65,65,148.9478485,+69.1682178,1504.111,1110.367,3.99,0.0002071594,1.089,0.082,0.98,2.376,dataset\i23.cat,None
549,-11.4798,0.0084,-14.1403,0.0084,-14.0734,0.0087,3.50,6952.302,147.3241,736,814,148.9009082,+69.1221757,1826.130,221.309,13.65,0.0007088718,1.250,0.200,0.91,12.519,dataset\i23.cat,None
679,-11.4797,0.0084,-12.2231,0.0120,-12.2231,0.0120,3.82,4587.005,147.3241,86,109,149.1014396,+69.1192795,451.419,167.981,4.80,0.0002494808,1.198,0.166,0.89,2.495,dataset\i23.cat,None
460,-11.4760,0.0084,-12.6612,0.0141,-12.4124,0.0172,4.77,5072.121,147.3241,141,164,149.0571362,+69.1177387,754.485,137.495,3.71,0.0001928039,1.429,0.300,0.85,4.205,dataset\i23.cat,None
263,-11.4749,0.0085,-12.4156,0.0113,-12.3659,0.0143,3.50,5122.874,147.3241,121,129,149.0660152,+69.1138926,694.396,63.978,3.64,0.0001888884,1.545,0.353,0.90,3.034,dataset\i23.cat,None
3868,-11.4693,0.0085,-12.1130,0.0130,-12.1130,0.0130,3.69,4732.412,147.3241,87,112,148.9061172,+69.1901677,1789.061,1532.051,4.51,0.0002342061,1.419,0.295,0.98,2.310,dataset\i23.cat,None
